id,med_income
1500000US120570114162,53733
1500000US120570133181,53725
1500000US120879718002,53717
1500000US120050008031,53711
1500000US120110703221,53699
1500000US120860087011,53696
1500000US120110309041,53692
1500000US120950175041,53689
1500000US121030269043,53684
1500000US120710506011,53681
1500000US120570134122,53679
1500000US120570068014,53673
1500000US120330009002,53672
1500000US120090713221,53667
1500000US121030252052,53665
1500000US121050120041,53665
1500000US121270807001,53661
1500000US120090652311,53654
1500000US120111103231,53654
1500000US120810013003,53654
1500000US120090661042,53651
1500000US121113821062,53649
1500000US120610506063,53636
1500000US121290102011,53636
1500000US120970436001,53635
1500000US120990001012,53630
1500000US121030271052,53611
1500000US120690304082,53608
1500000US120110706022,53594
1500000US120050006001,53580
1500000US120879708003,53580
1500000US121170218063,53571
1500000US120090652022,53566
1500000US120990058171,53566
1500000US120810016011,53547
1500000US120910231001,53542
1500000US120950167311,53542
1500000US121030225021,53542
1500000US121030251071,53542
1500000US120990048111,53523
1500000US121030251131,53523
1500000US120570102041,53513
1500000US120330033051,53512
1500000US120330035034,53490
1500000US120111103123,53486
1500000US120990011014,53482
1500000US120632108001,53478
1500000US120910215012,53472
1500000US121050152001,53472
1500000US120950148071,53463
1500000US120110506022,53462
1500000US120710501043,53457
1500000US120652502002,53451
1500000US120090621041,53450
1500000US120860085015,53449
1500000US121150017042,53447
1500000US121030244091,53444
1500000US120111103092,53438
1500000US120710403122,53438
1500000US120310025022,53427
1500000US120890502031,53421
1500000US121270910242,53421
1500000US120830022021,53403
1500000US120860067024,53398
1500000US120879710023,53393
1500000US121113817011,53393
1500000US121170216063,53391
1500000US121319503021,53385
1500000US120610507023,53346
1500000US120110433015,53333
1500000US120111103201,53333
1500000US120710502093,53333
1500000US120860002151,53333
1500000US120990004071,53333
1500000US121170215041,53333
1500000US120970435001,53314
1500000US120350602052,53311
1500000US121130108151,53310
1500000US121050141231,53301
1500000US121010302023,53281
1500000US120010018112,53267
1500000US120570117062,53250
1500000US121113812042,53250
1500000US121170215042,53250
1500000US120330035072,53246
1500000US121170216062,53242
1500000US120210104011,53240
1500000US121010320061,53237
1500000US120050004004,53214
1500000US120950159012,53214
1500000US120990059471,53214
1500000US120090713371,53203
1500000US120570023001,53194
1500000US120860090292,53194
1500000US120860090353,53194
1500000US120570103043,53182
1500000US120879719003,53182
1500000US120860132001,53177
1500000US120990004063,53155
1500000US121150015031,53142
1500000US120150303024,53125
1500000US120860005042,53125
1500000US120990005111,53125
1500000US121010317082,53125
1500000US121030268111,53125
1500000US121150016021,53125
1500000US120910203021,53111
1500000US120990066042,53100
1500000US121270909023,53095
1500000US120710204001,53092
1500000US120310120002,53088
1500000US121259602001,53086
1500000US120110702053,53083
1500000US120570111032,53074
1500000US120330011043,53071
1500000US120350603041,53071
1500000US120050003003,53050
1500000US120310144132,53048
1500000US120879713002,53042
1500000US120990003042,53036
1500000US121319505022,53036
1500000US121030265003,53021
1500000US120090713342,53009
1500000US120690302033,53009
1500000US120990076021,52986
1500000US121270808061,52984
1500000US120730022053,52981
1500000US121030273172,52971
1500000US120090699022,52969
1500000US120990059541,52969
1500000US120810014021,52961
1500000US120570102054,52956
1500000US120350602143,52955
1500000US121010325001,52955
1500000US120090621083,52951
1500000US120950188004,52944
1500000US120310159242,52941
1500000US120090693002,52936
1500000US120310171004,52925
1500000US120570140122,52925
1500000US120330037001,52917
1500000US120570061032,52917
1500000US120810004032,52917
1500000US121030251104,52917
1500000US121150015041,52907
1500000US121050147011,52895
1500000US120570101081,52882
1500000US120030401012,52862
1500000US120860106103,52857
1500000US121170215062,52857
1500000US120090667002,52846
1500000US121050116043,52845
1500000US121150027152,52845
1500000US120570117102,52831
1500000US120111103082,52829
1500000US121113815023,52826
1500000US121050157021,52823
1500000US121010330051,52821
1500000US120150302003,52817
1500000US120110506023,52813
1500000US120779501001,52813
1500000US120090649012,52801
1500000US120990072034,52801
1500000US121010325005,52797
1500000US120860133001,52794
1500000US120010022043,52793
1500000US120710302031,52788
1500000US120310129001,52778
1500000US121030251062,52778
1500000US120860110071,52769
1500000US120990059152,52768
1500000US120830024022,52757
1500000US120950170141,52756
1500000US121010320063,52755
1500000US121030277032,52731
1500000US120990059263,52730
1500000US121010310112,52727
1500000US120310135214,52720
1500000US120830011022,52708
1500000US120860040006,52708
1500000US120990069102,52708
1500000US120310119021,52681
1500000US120559605023,52675
1500000US120850009011,52670
1500000US120390203004,52664
1500000US120950136071,52656
1500000US120710103033,52652
1500000US120860088033,52639
1500000US120150105021,52636
1500000US121079508003,52625
1500000US121150025052,52619
1500000US120970409011,52614
1500000US120710106012,52604
1500000US120860120003,52600
1500000US120570116064,52593
1500000US121030273151,52583
1500000US120110601281,52578
1500000US120990077311,52578
1500000US120310167281,52574
1500000US121199117021,52571
1500000US121030275011,52568
1500000US120570134101,52566
1500000US120850011021,52563
1500000US121050125041,52557
1500000US120310163001,52545
1500000US120950139002,52539
1500000US120990005053,52527
1500000US121150011012,52526
1500000US120110606082,52525
1500000US120210105072,52500
1500000US120310143322,52500
1500000US120570047004,52500
1500000US120570113032,52500
1500000US120690310002,52500
1500000US120860090242,52500
1500000US120950185003,52500
1500000US120990046013,52500
1500000US120310133002,52483
1500000US120090612011,52480
1500000US121090207071,52477
1500000US120010011002,52467
1500000US120860039141,52448
1500000US120530403022,52440
1500000US120990054052,52440
1500000US121030249041,52419
1500000US120530409053,52417
1500000US120690311011,52417
1500000US120990063001,52409
1500000US120610508041,52404
1500000US120860060024,52400
1500000US120860004054,52396
1500000US120570116061,52386
1500000US120090663012,52381
1500000US120610508023,52371
1500000US120310150011,52361
1500000US121030281043,52361
1500000US121090214053,52360
1500000US120910231002,52353
1500000US120950151052,52344
1500000US120570065013,52333
1500000US120890501021,52330
1500000US120210104123,52328
1500000US120150202024,52321
1500000US120860006053,52321
1500000US120860093132,52310
1500000US120860202003,52303
1500000US120860099061,52299
1500000US120090669002,52292
1500000US120174503022,52286
1500000US120690302043,52279
1500000US120310137211,52276
1500000US120150304021,52267
1500000US120710502031,52244
1500000US120570117091,52237
1500000US120570122133,52235
1500000US120710503132,52222
1500000US120860160002,52216
1500000US120570111082,52202
1500000US120710503142,52195
1500000US120879711002,52195
1500000US120690311024,52190
1500000US120710303003,52171
1500000US120570015001,52167
1500000US120830005012,52167
1500000US120570047002,52159
1500000US121030252071,52155
1500000US120860077012,52120
1500000US120950168031,52115
1500000US121030250091,52115
1500000US120110601162,52113
1500000US120860154002,52109
1500000US120910227003,52106
1500000US120830003012,52104
1500000US121050149023,52102
1500000US120860110012,52099
1500000US120231107001,52083
1500000US120570116032,52083
1500000US120710402071,52083
1500000US121170217075,52083
1500000US121150002004,52072
1500000US120090641243,52067
1500000US121219706001,52065
1500000US120710104121,52051
1500000US120990034002,52049
1500000US120090646014,52045
1500000US120710506022,52042
1500000US120190308022,52037
1500000US121030272061,52034
1500000US120310110002,52031
1500000US120570005002,52031
1500000US120879722003,52019
1500000US120990059533,52008
1500000US120570104024,52005
1500000US120860039181,52000
1500000US120860087014,52000
1500000US121150009002,52000
1500000US120210102123,51994
1500000US120090646013,51989
1500000US120710403015,51987
1500000US120010016042,51985
1500000US120860104002,51984
1500000US120860089064,51974
1500000US120330039004,51964
1500000US120860060021,51964
1500000US120990011023,51964
1500000US120910210022,51944
1500000US121050140012,51944
1500000US121050121242,51935
1500000US120860172001,51932
1500000US120310166031,51927
1500000US120110906011,51923
1500000US120110106071,51921
1500000US120570127021,51917
1500000US120090686023,51908
1500000US120652501011,51875
1500000US120950150031,51875
1500000US120950167331,51875
1500000US121030224013,51875
1500000US121239504002,51875
1500000US120830007022,51852
1500000US120830010042,51848
1500000US120860084101,51848
1500000US121270808034,51848
1500000US120510002001,51842
1500000US120810006012,51838
1500000US120990052041,51838
1500000US121170222073,51829
1500000US120070003004,51827
1500000US120210113013,51827
1500000US120710402031,51825
1500000US121030202022,51818
1500000US120110505024,51806
1500000US120210108013,51806
1500000US121113821121,51806
1500000US121030245113,51804
1500000US120950136041,51801
1500000US120950165041,51793
1500000US120231106022,51786
1500000US120530402011,51786
1500000US121090214054,51786
1500000US120570057002,51783
1500000US121030250092,51782
1500000US120110603051,51776
1500000US120070004003,51774
1500000US121050124071,51771
1500000US120330035051,51767
1500000US121050121114,51757
1500000US120190311071,51750
1500000US120710017073,51750
1500000US121030202011,51745
1500000US120570017001,51731
1500000US120010022103,51727
1500000US120570051011,51719
1500000US120830007021,51719
1500000US120710104094,51715
1500000US120860100162,51713
1500000US120570104013,51708
1500000US121150012042,51708
1500000US120210102131,51705
1500000US121270828022,51701
1500000US121270910012,51700
1500000US120910219003,51699
1500000US121030267032,51696
1500000US120950103001,51689
1500000US120860084074,51681
1500000US120910211011,51680
1500000US120860088062,51679
1500000US121030268041,51671
1500000US120710602031,51667
1500000US120810014034,51667
1500000US120860114012,51667
1500000US120860183003,51667
1500000US121150020043,51648
1500000US120860156002,51645
1500000US120990079101,51641
1500000US120990048151,51618
1500000US120570132041,51616
1500000US120710102013,51611
1500000US120570116053,51607
1500000US120652501021,51607
1500000US121150020071,51607
1500000US121170218022,51607
1500000US120860001204,51602
1500000US120950145041,51596
1500000US120690311014,51593
1500000US120860160001,51593
